Hours_Worked_Per_Week,Access_to_Mental_Health_Resources,Work_Life_Balance_Rating,Social_Isolation_Rating,Sleep_Quality,Risk_Score_Raw,Burnout_Risk
68,1,1,3,9,5.199999999999989,1
70,1,1,1,9,-8.0,1
37,1,2,0,5,-20.200000000000003,0
54,1,3,2,7,-10.400000000000006,0
72,1,2,2,7,20.799999999999997,1
78,1,3,1,6,27.19999999999999,1
45,1,3,2,7,-23.0,0
35,0,0,1,8,-39.0,0
25,1,1,2,7,-39.0,0
76,0,0,0,8,10.399999999999991,1
63,1,3,0,9,-37.80000000000001,0
62,0,2,2,8,-5.200000000000003,0
66,1,0,1,5,40.39999999999999,1
66,0,2,3,9,-3.6000000000000085,1
67,0,3,2,8,-4.200000000000003,1
61,1,2,3,9,-10.600000000000009,0
31,0,0,1,5,-8.600000000000001,0
79,1,3,3,9,8.599999999999994,1
32,1,1,2,9,-53.2,0
23,0,0,0,7,-51.800000000000004,0
58,1,0,1,6,17.19999999999999,1
73,0,1,0,8,0.19999999999998863,1
21,0,3,0,6,-60.6,0
45,1,1,0,5,-3.000000000000007,1
78,1,0,2,5,65.19999999999999,1
46,1,3,1,9,-53.60000000000001,0
46,1,2,3,6,4.3999999999999915,1
34,1,0,0,8,-48.400000000000006,0
27,0,2,3,8,-46.2,0
26,0,1,1,9,-69.6,0
66,1,3,1,8,-13.600000000000009,0
74,1,1,3,7,37.599999999999994,1
65,1,2,3,6,31.0,1
59,0,0,0,5,22.599999999999994,1
79,0,3,3,8,20.599999999999994,1
31,0,1,3,8,-34.599999999999994,0
32,1,2,2,8,-47.2,0
62,1,2,0,9,-33.2,0
36,0,0,0,5,-9.600000000000001,0
80,1,2,1,6,36.0,1
36,1,3,3,8,-39.599999999999994,0
75,0,2,2,7,25.0,1
55,0,0,1,9,-23.0,0
40,1,1,2,6,-6.0,0
27,0,3,0,8,-76.2,0
24,1,1,3,6,-20.400000000000006,0
45,0,1,2,9,-35.0,0
35,0,2,1,7,-39.0,0
55,1,2,0,8,-31.0,0
47,1,0,2,7,-2.200000000000003,1
73,0,2,2,9,-1.8000000000000114,1
48,1,2,1,7,-20.80000000000001,0
66,0,1,2,9,-5.6000000000000085,1
31,1,3,0,7,-58.6,0
56,0,2,2,6,10.399999999999991,1
49,0,3,3,6,2.5999999999999943,1
42,0,2,3,9,-37.2,0
35,1,2,1,6,-27.0,0
33,0,0,3,7,-13.800000000000011,0
29,0,2,3,7,-31.400000000000006,0
26,0,0,2,8,-43.6,0
64,0,1,0,9,-24.400000000000006,1
71,1,3,0,6,9.399999999999991,1
79,1,2,2,9,6.599999999999994,1
80,0,0,3,6,64.0,1
56,0,1,2,8,-7.6000000000000085,0
48,1,2,3,7,-4.800000000000011,1
22,0,0,3,7,-29.200000000000003,0
34,1,0,3,5,11.599999999999994,1
55,0,1,0,9,-37.0,0
66,1,2,1,6,16.39999999999999,1
65,0,2,0,5,19.0,1
71,1,3,3,9,-2.6000000000000085,1
38,1,2,2,6,-14.800000000000011,0
32,1,0,2,8,-35.2,0
61,0,3,3,9,-16.60000000000001,0
40,1,3,1,6,-26.0,0
56,1,2,0,7,-17.60000000000001,0
46,0,3,0,9,-61.60000000000001,0
74,0,0,3,6,55.599999999999994,1
71,0,0,3,7,39.39999999999999,1
48,0,1,1,7,-14.800000000000011,0
39,1,0,0,5,-5.400000000000006,0
44,0,1,1,6,-8.400000000000006,0
25,0,3,0,5,-43.0,0
55,0,1,1,5,19.0,1
21,0,2,1,8,-70.6,0
41,0,1,1,5,-0.5999999999999943,1
51,0,2,2,5,15.399999999999991,1
35,0,3,2,8,-49.0,0
37,1,1,2,8,-34.2,0
24,1,0,0,9,-74.4,0
73,1,2,1,5,38.19999999999999,1
55,1,3,3,7,-1.0,1
49,1,0,3,8,-3.4000000000000057,1
64,0,2,0,6,5.599999999999994,1
38,0,3,0,9,-72.80000000000001,0
42,0,3,3,9,-43.2,0
53,0,0,1,5,22.19999999999999,1
32,1,3,2,7,-41.2,0
62,1,1,0,8,-15.200000000000003,1
73,0,3,0,6,12.199999999999989,1
48,0,2,0,5,-4.800000000000011,1
55,1,2,3,7,5.0,1
41,1,2,2,5,1.4000000000000057,1
71,1,1,1,5,41.39999999999999,1
71,0,0,1,9,-0.6000000000000085,1
66,0,1,3,6,38.39999999999999,1
55,1,1,0,6,-1.0,1
28,1,1,3,6,-14.800000000000004,0
58,0,3,3,6,15.199999999999989,1
70,0,0,1,8,10.0,1
38,0,3,2,8,-44.80000000000001,0
57,0,1,1,6,9.799999999999997,1
25,1,2,3,7,-37.0,0
71,1,1,3,8,21.39999999999999,1
66,1,0,0,8,-3.6000000000000085,1
34,0,2,0,7,-48.400000000000006,0
76,0,0,3,6,58.39999999999998,1
39,0,1,1,5,-3.4000000000000057,1
28,1,0,0,8,-56.800000000000004,0
51,1,3,2,5,9.399999999999991,1
23,1,2,2,5,-23.800000000000004,0
69,0,0,3,7,36.599999999999994,1
37,0,2,2,6,-16.200000000000003,0
24,1,2,2,5,-22.400000000000006,0
39,0,1,0,6,-23.400000000000006,0
42,1,1,0,9,-55.2,0
30,1,2,1,6,-34.0,0
56,1,0,0,7,-5.6000000000000085,0
41,1,2,1,7,-30.599999999999994,0
77,0,1,0,9,-6.200000000000003,1
23,0,0,3,7,-27.800000000000004,0
48,0,2,1,6,-8.800000000000011,0
63,0,1,3,6,34.19999999999999,1
53,0,2,1,6,-1.8000000000000114,1
32,0,2,2,7,-35.2,0
61,1,2,1,6,9.399999999999991,1
28,0,0,1,8,-48.800000000000004,0
61,0,1,1,9,-20.60000000000001,1
50,0,1,1,8,-24.0,0
26,1,3,1,6,-45.6,0
23,0,2,2,7,-47.800000000000004,0
38,1,2,1,9,-58.800000000000004,0
61,0,3,3,8,-4.6000000000000085,1
49,0,2,1,6,-7.400000000000006,0
50,0,0,1,7,-6.0,0
54,1,3,3,6,9.599999999999994,1
76,1,1,0,8,4.3999999999999915,1
40,0,2,0,8,-52.0,0
80,0,1,2,9,14.0,1
50,0,2,1,7,-18.0,0
38,1,3,1,5,-16.800000000000004,0
50,1,1,0,6,-8.0,0
72,0,2,1,7,12.799999999999997,1
51,1,0,2,5,27.39999999999999,1
21,1,3,3,7,-48.6,0
78,1,2,1,6,33.19999999999999,1
71,1,2,3,6,39.39999999999999,1
29,0,2,2,9,-63.400000000000006,0
21,0,3,0,8,-84.6,0
21,1,2,2,8,-62.6,0
79,1,2,2,8,18.599999999999994,1
43,1,1,2,9,-37.80000000000001,0
36,0,1,2,8,-35.599999999999994,0
51,0,3,3,7,-6.6000000000000085,0
35,1,3,2,8,-49.0,0
35,1,0,2,8,-31.0,0
65,1,2,2,6,23.0,1
58,1,1,2,9,-16.80000000000001,0
72,0,1,3,9,10.799999999999997,1
50,0,2,2,8,-22.0,0
62,0,2,0,5,14.799999999999997,1
43,0,3,2,6,-13.800000000000011,0
20,0,0,2,8,-52.0,0
30,0,0,1,5,-10.0,0
74,1,3,1,7,9.599999999999994,1
40,1,3,1,6,-26.0,0
23,0,1,2,9,-65.80000000000001,0
26,0,3,0,5,-41.6,0
45,0,0,0,8,-33.00000000000001,0
66,1,1,1,5,34.39999999999999,1
69,1,0,1,9,-3.4000000000000057,1
31,1,2,2,7,-36.6,0
50,1,0,0,5,10.0,1
36,0,1,0,8,-51.6,0
52,1,0,1,5,20.799999999999997,1
30,0,1,0,7,-48.0,0
47,1,1,1,5,7.799999999999997,1
51,1,3,1,7,-22.60000000000001,0
20,1,0,3,7,-32.0,0
66,1,3,3,6,26.39999999999999,1
47,0,3,2,6,-8.200000000000003,0
72,0,0,1,8,12.799999999999997,1
61,0,1,2,8,-0.6000000000000085,1
26,0,2,3,8,-47.6,0
21,0,0,0,7,-54.6,0
61,0,3,3,7,7.3999999999999915,1
43,0,3,3,6,-5.800000000000011,0
23,1,1,3,7,-33.800000000000004,0
63,0,3,0,6,-1.8000000000000114,1
38,1,2,3,5,5.199999999999989,1
45,0,3,1,8,-43.0,0
30,1,1,1,8,-52.0,0
59,0,0,3,9,-1.4000000000000057,1
69,1,1,2,6,34.599999999999994,1
62,0,3,2,9,-23.200000000000003,0
30,0,1,0,8,-60.0,0
64,0,3,0,9,-36.400000000000006,0
22,0,1,1,5,-27.200000000000003,0
31,1,0,1,9,-56.6,0
22,0,3,3,5,-23.200000000000003,0
61,0,2,2,8,-6.6000000000000085,0
46,1,2,1,7,-23.60000000000001,0
68,0,2,2,6,27.19999999999999,1
73,1,2,0,9,-17.80000000000001,0
21,1,3,0,5,-48.6,0
68,0,3,3,8,5.199999999999989,1
35,0,0,3,8,-23.0,0
21,1,1,1,7,-52.6,0
79,0,3,2,8,12.599999999999994,1
73,1,2,1,8,2.1999999999999886,1
49,0,3,1,7,-25.400000000000006,0
39,0,2,2,8,-37.400000000000006,0
57,1,0,1,5,27.799999999999997,1
47,0,1,3,9,-24.200000000000003,0
44,0,3,2,9,-48.400000000000006,0
51,0,1,2,5,21.39999999999999,1
80,1,2,1,9,0.0,1
29,0,2,2,8,-51.400000000000006,0
79,1,1,3,9,20.599999999999994,1
61,0,0,3,9,1.3999999999999915,1
59,1,1,0,8,-19.400000000000006,1
52,0,1,0,9,-41.2,0
32,0,3,0,8,-69.2,0
75,1,3,0,7,3.0,1
60,0,2,1,7,-4.0,1
73,1,3,0,9,-23.80000000000001,0
61,0,0,0,7,1.3999999999999915,1
66,1,0,0,9,-15.600000000000009,1
56,0,0,0,7,-5.6000000000000085,0
73,1,2,1,9,-9.800000000000011,0
35,0,0,0,6,-23.0,0
64,1,0,2,5,45.599999999999994,1
41,1,3,3,7,-20.599999999999994,0
76,0,2,2,8,14.399999999999991,1
39,1,1,1,5,-3.4000000000000057,1
69,1,0,1,9,-3.4000000000000057,1
62,0,3,1,5,16.799999999999997,1
46,0,1,3,8,-13.600000000000009,0
60,0,0,0,8,-12.0,1
35,0,1,1,9,-57.0,0
53,0,1,0,7,-15.800000000000011,0
51,0,2,1,7,-16.60000000000001,0
45,1,2,3,6,3.0,1
44,1,0,2,8,-18.400000000000006,0
21,1,0,2,6,-26.6,0
31,0,2,3,8,-40.599999999999994,0
59,0,0,0,6,10.599999999999994,1
28,1,0,1,7,-36.800000000000004,0
31,1,2,2,8,-48.6,0
45,0,1,3,7,-3.0,1
28,1,0,0,5,-20.800000000000004,0
29,0,3,2,7,-45.400000000000006,0
51,0,2,3,8,-12.600000000000009,0
76,1,0,1,5,54.39999999999999,1
53,0,0,3,6,26.19999999999999,1
67,0,2,0,9,-26.200000000000003,0
39,0,3,2,8,-43.400000000000006,0
58,0,3,1,9,-36.80000000000001,0
79,1,2,0,9,-9.400000000000006,0
21,0,3,3,5,-24.6,0
20,0,0,2,6,-28.0,0
70,1,3,2,7,12.0,1
79,0,0,0,5,50.599999999999994,1
55,0,1,1,6,7.0,1
43,1,3,0,7,-41.800000000000004,0
73,1,1,2,7,28.19999999999999,1
46,0,2,2,6,-3.6000000000000085,1
21,0,3,2,7,-56.6,0
50,1,0,1,8,-18.0,0
76,0,3,2,8,8.399999999999991,1
33,0,2,2,5,-9.800000000000004,0
21,0,2,0,7,-66.6,0
48,1,0,2,7,-0.8000000000000114,1
34,0,3,3,6,-18.400000000000006,0
31,1,1,0,8,-58.6,0
56,1,2,2,9,-25.60000000000001,0
47,1,2,0,5,-6.200000000000003,0
39,1,0,0,8,-41.400000000000006,0
80,0,3,3,6,46.0,1
58,1,1,0,5,15.199999999999989,1
43,0,3,0,9,-65.80000000000001,0
40,1,3,1,5,-14.0,0
29,1,1,2,8,-45.400000000000006,0
65,0,0,1,9,-9.0,1
33,1,2,2,6,-21.800000000000004,0
56,1,0,0,5,18.39999999999999,1
37,0,0,2,8,-28.200000000000003,0
43,1,3,0,6,-29.800000000000004,0
33,1,1,2,9,-51.800000000000004,0
53,1,2,0,5,2.1999999999999886,1
77,0,3,2,7,21.799999999999997,1
31,1,2,2,8,-48.6,0
41,0,3,2,8,-40.599999999999994,0
75,0,1,0,7,15.0,1
25,0,2,2,6,-33.0,0
55,1,2,0,8,-31.0,0
64,1,0,1,6,25.599999999999994,1
55,1,3,2,9,-33.0,0
41,1,3,3,7,-20.599999999999994,0
33,0,3,3,6,-19.80000000000001,0
35,0,0,0,9,-59.0,0
80,1,0,3,5,76.0,1
55,1,2,0,8,-31.0,0
75,0,3,0,7,3.0,1
44,1,3,3,5,7.599999999999994,1
51,1,2,3,5,23.39999999999999,1
52,1,2,1,5,8.799999999999997,1
64,1,2,0,6,5.599999999999994,1
55,1,1,3,8,-1.0,1
39,1,1,1,7,-27.400000000000006,0
37,0,2,1,8,-48.2,0
57,0,0,0,8,-16.200000000000003,0
22,0,0,2,8,-49.2,0
42,0,3,3,9,-43.2,0
51,1,1,3,9,-18.60000000000001,0
64,1,1,3,9,-0.4000000000000057,1
78,0,2,3,9,13.199999999999989,1
35,0,2,3,8,-35.0,0
78,0,2,3,8,25.19999999999999,1
24,0,2,1,7,-54.400000000000006,0
23,0,2,0,7,-63.800000000000004,0
40,1,0,1,7,-20.0,0
59,1,0,3,7,22.599999999999994,1
70,0,2,0,7,2.0,1
33,0,0,3,9,-37.80000000000001,0
58,1,2,0,8,-26.80000000000001,0
50,1,2,1,7,-18.0,0
33,1,1,0,6,-31.800000000000004,0
25,0,0,1,7,-41.0,0
31,1,0,3,7,-16.599999999999994,0
35,0,1,0,8,-53.0,0
36,0,0,2,9,-41.599999999999994,0
64,1,1,2,5,39.599999999999994,1
42,1,3,1,8,-47.2,0
33,1,0,1,9,-53.800000000000004,0
80,0,2,1,6,36.0,1
26,1,1,1,5,-21.6,0
65,1,2,3,9,-5.0,0
51,0,2,2,9,-32.60000000000001,0
34,1,0,1,8,-40.400000000000006,0
63,1,1,0,9,-25.80000000000001,1
36,0,3,0,7,-51.6,0
60,0,2,3,9,-12.0,0
73,0,2,1,5,38.19999999999999,1
66,0,3,0,9,-33.60000000000001,0
63,0,1,1,6,18.19999999999999,1
53,1,0,0,7,-9.800000000000011,0
24,1,2,3,5,-14.400000000000006,0
64,0,0,0,5,29.599999999999994,1
46,1,1,1,8,-29.60000000000001,0
71,1,3,1,8,-6.6000000000000085,0
42,0,0,3,7,-1.2000000000000028,1
59,0,1,2,5,32.599999999999994,1
78,0,0,1,6,45.19999999999999,1
33,1,0,2,9,-45.800000000000004,0
34,0,2,1,9,-64.4,0
62,1,0,3,9,2.799999999999997,1
52,1,2,0,8,-35.2,0
72,1,1,2,5,50.8,1
50,1,1,0,5,4.0,1
54,0,2,3,6,15.599999999999994,1
36,1,3,3,8,-39.599999999999994,0
47,0,0,3,6,17.799999999999997,1
38,1,1,1,5,-4.800000000000004,1
65,0,1,1,9,-15.0,1
73,0,3,1,8,-3.8000000000000114,1
42,0,1,1,8,-35.2,0
51,1,2,2,8,-20.60000000000001,0
59,1,3,3,9,-19.400000000000006,0
32,1,1,2,8,-41.2,0
78,0,3,1,7,15.199999999999989,1
39,1,3,0,8,-59.400000000000006,0
54,1,1,2,9,-22.400000000000006,0
24,1,1,0,8,-68.4,0
28,0,1,1,7,-42.800000000000004,0
48,1,3,2,7,-18.80000000000001,0
25,1,2,2,8,-57.0,0
44,0,2,2,5,5.599999999999994,1
50,0,0,0,5,10.0,1
41,0,1,1,6,-12.599999999999994,0
21,0,2,3,7,-42.6,0
64,0,0,3,5,53.599999999999994,1
24,0,0,1,6,-30.400000000000006,0
79,1,1,2,5,60.599999999999994,1
46,1,0,3,8,-7.6000000000000085,0
44,0,2,2,7,-18.400000000000006,0
27,1,0,1,5,-14.200000000000003,0
74,0,0,0,8,7.599999999999994,1
20,1,2,2,6,-40.0,0
39,0,0,0,8,-41.400000000000006,0
63,0,0,0,6,16.19999999999999,1
42,1,3,1,5,-11.200000000000003,0
51,1,0,1,9,-28.60000000000001,0
30,1,0,0,8,-54.0,0
58,1,3,0,9,-44.80000000000001,0
66,1,3,3,7,14.399999999999991,1
73,1,3,3,9,0.19999999999998863,1
43,1,1,1,7,-21.80000000000001,0
30,1,1,2,5,-8.0,0
48,0,2,0,5,-4.800000000000011,1
73,1,0,2,8,22.19999999999999,1
45,1,2,0,9,-57.00000000000001,0
35,0,1,1,7,-33.0,0
54,0,0,2,7,7.599999999999994,1
39,0,0,1,9,-45.400000000000006,0
65,0,3,0,5,13.0,1
22,1,1,1,5,-27.200000000000003,0
20,1,0,2,7,-40.0,0
77,0,3,3,8,17.80000000000001,1
72,0,0,1,5,48.8,1
66,1,1,2,6,30.39999999999999,1
20,1,2,1,7,-60.0,0
36,1,2,1,9,-61.6,0
21,1,0,3,9,-54.6,0
48,0,3,2,7,-18.80000000000001,0
39,1,3,2,7,-31.400000000000006,0
25,0,3,2,5,-27.0,0
27,0,1,0,7,-52.2,0
48,0,2,1,7,-20.80000000000001,0
67,1,2,3,6,33.8,1
70,0,0,2,9,6.0,1
52,1,2,3,5,24.799999999999997,1
22,0,3,0,8,-83.2,0
79,1,1,0,5,44.599999999999994,1
54,0,3,3,9,-26.400000000000006,0
24,0,3,2,8,-64.4,0
46,1,2,3,7,-7.6000000000000085,0
63,1,1,2,6,26.19999999999999,1
31,0,1,2,6,-18.6,0
39,0,3,0,9,-71.4,0
64,1,0,3,9,5.599999999999994,1
39,0,2,0,6,-29.400000000000006,0
28,1,0,1,8,-48.800000000000004,0
58,1,3,0,8,-32.80000000000001,0
23,0,2,2,5,-23.800000000000004,0
70,1,0,3,7,38.0,1
73,0,0,1,8,14.199999999999989,1
38,1,0,1,7,-22.800000000000004,0
57,1,2,1,9,-32.2,0
46,0,0,1,8,-23.60000000000001,0
64,1,1,3,8,11.599999999999994,1
62,0,3,2,8,-11.200000000000003,0
32,1,2,1,5,-19.200000000000003,0
32,1,1,2,9,-53.2,0
79,1,0,0,6,38.599999999999994,1
76,1,3,2,5,44.39999999999999,1
41,0,0,1,5,5.400000000000006,1
47,1,1,0,8,-36.2,0
71,1,0,0,5,39.39999999999999,1
66,1,2,0,6,8.399999999999991,1
72,0,1,1,5,42.8,1
64,0,2,2,5,33.599999999999994,1
41,0,3,3,8,-32.599999999999994,0
62,0,2,2,9,-17.200000000000003,0
38,1,2,1,6,-22.800000000000004,0
27,1,0,1,8,-50.2,0
71,1,0,0,5,39.39999999999999,1
27,0,1,2,6,-24.200000000000003,0
61,0,3,1,7,-8.600000000000009,0
45,1,1,1,5,5.0,1
67,1,3,3,9,-8.200000000000003,0
70,1,3,2,5,36.0,1
45,0,2,0,9,-57.00000000000001,0
42,1,0,0,7,-25.200000000000003,0
62,1,3,0,8,-27.200000000000003,0
32,0,0,2,8,-35.2,0
47,0,3,1,8,-40.2,0
28,1,0,1,6,-24.800000000000004,0
39,0,1,3,9,-35.400000000000006,0
75,1,0,3,5,69.0,1
38,1,2,1,6,-22.800000000000004,0
67,1,3,1,6,11.799999999999997,1
58,1,2,2,5,25.19999999999999,1
70,0,3,3,7,20.0,1
31,0,2,0,8,-64.6,0
34,0,3,0,7,-54.400000000000006,0
50,1,0,0,7,-14.0,0
74,1,3,0,8,-10.400000000000006,0
33,1,2,1,7,-41.800000000000004,0
30,0,2,1,6,-34.0,0
45,0,3,2,5,1.0,1
61,1,3,0,6,-4.6000000000000085,1
46,0,1,1,6,-5.6000000000000085,0
30,0,1,1,9,-64.0,0
57,0,0,1,8,-8.200000000000003,0
53,0,0,0,8,-21.80000000000001,0
62,1,0,1,6,22.799999999999997,1
38,0,0,3,8,-18.80000000000001,0
25,1,0,0,9,-73.0,0
65,0,3,0,5,13.0,1
71,1,1,3,7,33.39999999999999,1
57,1,3,2,8,-18.200000000000003,0
68,0,1,2,6,33.19999999999999,1
61,1,1,0,8,-16.60000000000001,1
47,1,2,0,6,-18.200000000000003,0
20,0,2,0,7,-68.0,0
54,1,1,3,8,-2.4000000000000057,1
59,0,3,1,7,-11.400000000000006,0
27,1,1,3,6,-16.200000000000003,0
78,0,0,1,9,9.199999999999989,1
71,0,3,1,9,-18.60000000000001,0
73,0,3,2,5,40.19999999999999,1
66,0,1,3,6,38.39999999999999,1
75,0,0,3,6,57.0,1
26,1,1,0,6,-41.6,0
30,1,0,3,9,-42.0,0
58,0,3,1,9,-36.80000000000001,0
80,1,1,1,9,6.0,1
23,1,0,3,8,-39.800000000000004,0
44,1,2,2,8,-30.400000000000006,0
31,0,3,2,9,-66.6,0
45,0,3,0,7,-39.00000000000001,0
57,1,2,0,8,-28.200000000000003,0
65,0,0,1,8,3.0,1
31,0,3,3,8,-46.599999999999994,0
62,1,0,1,8,-1.2000000000000028,1
70,0,2,1,5,34.0,1
72,0,1,3,8,22.799999999999997,1
56,0,3,1,7,-15.600000000000009,0
65,0,3,1,5,21.0,1
72,0,0,2,8,20.799999999999997,1
43,1,3,0,6,-29.800000000000004,0
35,0,1,2,5,-1.0,1
76,0,2,0,8,-1.6000000000000085,1
32,1,3,0,7,-57.2,0
44,1,2,0,9,-58.400000000000006,0
80,0,0,2,8,32.0,1
73,1,1,3,6,48.19999999999999,1
73,0,3,1,7,8.199999999999989,1
76,1,2,3,5,58.39999999999998,1
71,0,1,3,7,33.39999999999999,1
73,1,2,0,8,-5.800000000000011,0
23,0,0,0,6,-39.800000000000004,0
30,1,1,2,7,-32.0,0
51,0,1,2,7,-2.6000000000000085,1
68,0,0,1,9,-4.800000000000011,1
26,0,0,3,9,-47.6,0
65,1,3,3,8,1.0,1
77,1,0,1,5,55.8,1
30,0,0,0,5,-18.0,0
47,0,2,2,6,-2.200000000000003,1
73,0,1,1,8,8.199999999999989,1
60,0,2,3,5,36.0,1
42,1,0,1,7,-17.200000000000003,0
64,1,3,1,8,-16.400000000000006,0
42,1,2,3,7,-13.200000000000003,0
69,0,2,3,6,36.599999999999994,1
47,0,1,2,8,-20.200000000000003,0
62,1,1,2,6,24.799999999999997,1
66,1,1,3,9,2.3999999999999915,1
76,1,3,2,6,32.39999999999999,1
45,1,3,2,9,-47.0,0
44,0,0,2,8,-18.400000000000006,0
73,0,0,3,7,42.19999999999999,1
48,0,1,0,7,-22.80000000000001,0
38,1,2,0,7,-42.800000000000004,0
52,0,1,2,6,10.799999999999997,1
55,1,0,0,8,-19.0,0
33,1,2,2,8,-45.800000000000004,0
33,1,0,0,9,-61.800000000000004,0
54,1,3,0,8,-38.400000000000006,0
49,1,1,1,7,-13.400000000000006,0
47,0,1,2,8,-20.200000000000003,0
36,0,2,0,9,-69.6,0
22,0,1,0,8,-71.2,0
35,1,0,1,8,-39.0,0
65,0,0,0,7,7.0,1
49,1,3,1,8,-37.400000000000006,0
71,0,0,0,6,27.39999999999999,1
48,1,2,1,9,-44.80000000000001,0
64,1,0,1,9,-10.400000000000006,1
34,0,3,3,9,-54.400000000000006,0
65,1,3,2,8,-7.0,0
75,0,1,3,6,51.0,1
44,0,2,2,9,-42.400000000000006,0
70,0,0,0,5,38.0,1
57,1,3,2,7,-6.200000000000003,0
61,1,0,3,5,49.39999999999999,1
78,1,3,2,5,47.19999999999999,1
66,1,1,3,9,2.3999999999999915,1
72,0,3,2,5,38.8,1
73,1,1,0,5,36.19999999999999,1
71,0,2,0,6,15.399999999999991,1
77,0,0,2,7,39.8,1
57,1,0,2,8,-0.20000000000000284,1
42,1,1,0,9,-55.2,0
44,0,2,2,9,-42.400000000000006,0
61,1,1,1,5,27.39999999999999,1
26,0,3,0,8,-77.6,0
41,1,1,0,8,-44.6,0
36,1,2,3,8,-33.599999999999994,0
37,0,3,3,9,-50.2,0
68,0,0,1,9,-4.800000000000011,1
60,0,0,2,6,28.0,1
29,1,0,1,9,-59.400000000000006,0
29,1,2,2,9,-63.400000000000006,0
76,1,2,3,6,46.39999999999998,1
26,0,2,2,9,-67.6,0
67,0,2,3,5,45.8,1
80,1,2,0,5,40.0,1
69,0,3,0,6,6.599999999999994,1
57,1,1,2,6,17.799999999999997,1
46,0,0,3,5,28.39999999999999,1
71,1,2,1,8,-0.6000000000000085,1
52,1,0,3,9,-11.200000000000003,0
20,1,2,3,7,-44.0,0
63,0,0,3,7,28.19999999999999,1
72,0,1,0,6,22.799999999999997,1
79,1,0,3,7,50.599999999999994,1
53,1,0,2,8,-5.800000000000011,0
23,1,2,0,7,-63.800000000000004,0
36,1,3,0,5,-27.6,0
23,1,3,0,6,-57.800000000000004,0
62,1,0,3,7,26.799999999999997,1
73,0,3,1,9,-15.800000000000011,0
45,0,1,3,6,9.0,1
23,0,1,3,8,-45.800000000000004,0
20,0,3,1,5,-42.0,0
26,1,3,3,7,-41.6,0
49,1,1,2,5,18.599999999999994,1
69,1,3,1,8,-9.400000000000006,0
28,0,3,2,7,-46.800000000000004,0
80,0,2,2,6,44.0,1
54,1,2,0,6,-8.400000000000006,0
27,0,3,0,9,-88.2,0
80,0,3,1,8,6.0,1
43,1,2,3,7,-11.800000000000011,0
38,1,2,2,5,-2.8000000000000114,1
55,1,3,3,5,23.0,1
69,0,2,2,7,16.599999999999994,1
71,1,1,0,8,-2.6000000000000085,1
78,1,0,0,8,13.199999999999989,1
62,1,1,0,5,20.799999999999997,1
46,0,2,1,7,-23.60000000000001,0
51,0,1,2,7,-2.6000000000000085,1
33,1,0,3,5,10.199999999999989,1
76,1,2,2,7,26.39999999999999,1
37,0,1,3,7,-14.200000000000003,0
47,0,1,3,6,11.799999999999997,1
79,1,0,3,6,62.599999999999994,1
48,0,2,2,9,-36.80000000000001,0
35,1,3,0,9,-77.0,0
54,1,2,1,8,-24.400000000000006,0
66,0,0,1,6,28.39999999999999,1
78,1,0,0,6,37.19999999999999,1
78,1,0,1,6,45.19999999999999,1
50,0,0,3,6,22.0,1
23,1,3,1,8,-73.80000000000001,0
56,0,2,2,5,22.39999999999999,1
36,1,2,0,8,-57.6,0
58,1,1,0,5,15.199999999999989,1
67,0,3,0,9,-32.2,0
65,0,3,0,6,1.0,1
45,0,1,2,5,13.0,1
67,0,1,3,8,15.799999999999997,1
58,0,2,3,5,33.19999999999999,1
60,0,2,3,7,12.0,1
23,1,2,1,9,-79.80000000000001,0
49,0,3,3,9,-33.400000000000006,0
49,1,3,1,6,-13.400000000000006,0
41,0,1,2,6,-4.599999999999994,1
30,1,0,1,8,-46.0,0
21,1,0,3,5,-6.600000000000001,0
63,0,0,0,7,4.199999999999989,1
31,1,0,2,9,-48.6,0
49,1,0,3,5,32.599999999999994,1
55,1,2,3,7,5.0,1
37,0,1,3,5,9.799999999999997,1
45,0,0,2,6,7.0,1
72,1,0,0,9,-7.200000000000003,1
26,0,0,0,7,-47.6,0
80,0,2,0,6,28.0,1
20,1,0,3,8,-44.0,0
77,1,1,1,8,13.799999999999997,1
45,0,2,3,6,3.0,1
42,0,2,0,7,-37.2,0
45,0,3,2,7,-23.0,0
64,1,3,1,9,-28.400000000000006,0
25,0,2,1,6,-41.0,0
25,0,0,3,8,-37.0,0
63,0,0,2,6,32.19999999999999,1
27,1,0,1,5,-14.200000000000003,0
43,1,0,0,7,-23.800000000000004,0
41,1,3,3,5,3.4000000000000057,1
38,0,1,3,8,-24.80000000000001,0
56,0,2,0,7,-17.60000000000001,0
37,1,0,0,8,-44.2,0
50,0,3,0,8,-44.0,0
56,0,1,1,8,-15.600000000000009,0
49,0,2,2,9,-35.400000000000006,0
76,1,2,1,8,6.3999999999999915,1
61,0,2,2,8,-6.6000000000000085,0
52,0,0,3,5,36.8,1
29,1,2,2,5,-15.400000000000006,0
56,0,0,0,5,18.39999999999999,1
31,1,1,1,7,-38.6,0
73,0,3,0,9,-23.80000000000001,0
49,1,3,3,7,-9.400000000000006,0
46,1,3,1,9,-53.60000000000001,0
58,0,2,1,9,-30.80000000000001,0
28,0,3,0,6,-50.800000000000004,0
73,1,1,1,6,32.19999999999999,1
40,0,0,0,6,-16.0,0
31,1,3,2,9,-66.6,0
74,0,0,3,9,19.599999999999994,1
